Img	Time(s)	Epsilon
131	1.177	0.025
132	1.093	0.025
133	1.099	0.025
134	1.145	0.025
135	1.48	0.025
136	1.12	0.025
137	1.08	0.025
138	1.093	0.025
139	1.078	0.025
140	1.36	0.025
141	1.121	0.025
142	1.12	0.025
143	1.086	0.025
144	1.104	0.025
145	1.126	0.025
146	1.32	0.025
147	1.124	0.025
148	1.121	0.025
149	1.176	0.025
150	1.14	0.025
1	1.552	0.05
2	1.216	0.05
3	1.121	0.05
4	1.235	0.05
5	1.174	0.05
6	1.478	0.05
7	1.209	0.05
8	1.162	0.05
9	1.122	0.05
10	1.22	0.05
11	1.166	0.05
12	1.311	0.05
13	1.16	0.05
14	1.529	0.05
15	1.215	0.05
16	1.339	0.05
17	1.47	0.05
18	1.096	0.05
19	1.11	0.05
20	1.074	0.05
21	1.126	0.05
22	1.171	0.05
23	1.145	0.05
24	1.053	0.05
25	1.1	0.05
26	1.116	0.05
27	1.225	0.05
28	1.127	0.05
29	1.084	0.05
30	1.062	0.05
31	1.053	0.05
32	1.192	0.05
33	1.041	0.05
34	1.064	0.05
35	1.074	0.05
36	1.064	0.05
37	1.162	0.05
38	1.065	0.05
39	1.051	0.05
40	1.07	0.05
41	1.054	0.05
42	1.291	0.05
43	1.052	0.05
44	1.057	0.05
45	1.05	0.05
46	1.047	0.05
47	1.064	0.05
48	1.314	0.05
49	1.12	0.05
50	1.051	0.05
51	1.068	0.05
52	1.06	0.05
53	1.198	0.05
54	1.046	0.05
55	1.071	0.05
56	1.06	0.05
57	1.099	0.05
58	1.366	0.05
59	1.064	0.05
60	1.055	0.05
61	1.072	0.05
62	1.133	0.05
63	1.214	0.05
64	1.084	0.05
65	1.065	0.05
66	1.688	0.05
67	1.889	0.05
68	1.656	0.05
69	1.095	0.05
70	1.136	0.05
71	1.101	0.05
72	1.095	0.05
73	1.165	0.05
74	1.121	0.05
75	1.108	0.05
76	1.145	0.05
77	1.081	0.05
78	1.2	0.05
79	1.063	0.05
80	1.071	0.05
81	1.259	0.05
82	1.077	0.05
83	1.192	0.05
84	1.053	0.05
85	1.084	0.05
86	1.06	0.05
87	1.062	0.05
88	1.217	0.05
89	1.149	0.05
90	1.058	0.05
91	1.105	0.05
92	1.432	0.05
93	1.298	0.05
94	1.165	0.05
95	1.901	0.05
96	1.085	0.05
97	1.219	0.05
98	1.218	0.05
99	1.485	0.05
100	1.234	0.05
101	1.086	0.05
102	1.101	0.05
103	1.079	0.05
104	1.409	0.05
105	1.393	0.05
106	1.192	0.05
107	1.241	0.05
108	1.129	0.05
109	1.388	0.05
110	1.147	0.05
111	1.467	0.05
112	1.149	0.05
113	1.339	0.05
114	1.278	0.05
115	1.16	0.05
116	1.346	0.05
117	1.215	0.05
118	1.222	0.05
119	1.589	0.05
120	1.189	0.05
121	1.135	0.05
122	1.209	0.05
123	1.195	0.05
124	1.135	0.05
125	1.678	0.05
126	1.09	0.05
127	1.223	0.05
128	1.107	0.05
129	1.106	0.05
130	1.382	0.05
131	1.128	0.05
132	1.083	0.05
133	1.252	0.05
134	1.382	0.05
135	1.709	0.05
136	1.147	0.05
137	1.297	0.05
138	1.447	0.05
139	1.29	0.05
140	1.354	0.05
141	1.389	0.05
142	1.238	0.05
143	1.073	0.05
144	1.104	0.05
145	1.078	0.05
146	1.21	0.05
147	1.123	0.05
148	1.088	0.05
149	1.093	0.05
150	1.065	0.05
1	1.259	0.075
2	1.108	0.075
3	1.101	0.075
4	1.056	0.075
5	1.081	0.075
6	1.201	0.075
7	1.073	0.075
8	1.055	0.075
9	1.053	0.075
10	1.084	0.075
11	1.31	0.075
12	1.151	0.075
13	1.045	0.075
14	1.08	0.075
15	1.056	0.075
16	1.51	0.075
17	1.067	0.075
18	1.12	0.075
19	1.07	0.075
20	1.116	0.075
21	1.255	0.075
22	1.082	0.075
23	1.26	0.075
24	1.094	0.075
25	1.107	0.075
26	1.082	0.075
27	1.374	0.075
28	1.085	0.075
29	1.081	0.075
30	1.077	0.075
31	1.131	0.075
32	1.326	0.075
33	1.052	0.075
34	1.069	0.075
35	1.043	0.075
36	1.1	0.075
37	1.087	0.075
38	1.307	0.075
39	1.053	0.075
40	1.054	0.075
41	1.069	0.075
42	1.076	0.075
43	1.205	0.075
44	1.144	0.075
45	1.143	0.075
46	1.069	0.075
47	1.079	0.075
48	1.189	0.075
49	1.093	0.075
50	1.091	0.075
51	1.148	0.075
52	1.128	0.075
53	1.212	0.075
54	1.275	0.075
55	1.221	0.075
56	1.105	0.075
57	1.049	0.075
58	1.215	0.075
59	1.086	0.075
60	1.138	0.075
61	1.342	0.075
62	1.146	0.075
63	1.11	0.075
64	1.321	0.075
65	1.132	0.075
66	1.289	0.075
67	1.153	0.075
68	1.576	0.075
69	1.425	0.075
70	1.132	0.075
71	1.106	0.075
72	1.115	0.075
73	1.088	0.075
74	1.107	0.075
75	1.373	0.075
76	1.124	0.075
77	1.33	0.075
78	1.153	0.075
79	1.158	0.075
80	1.234	0.075
81	1.156	0.075
82	1.45	0.075
83	1.157	0.075
84	1.144	0.075
85	1.294	0.075
86	1.318	0.075
87	1.15	0.075
88	1.088	0.075
89	1.117	0.075
90	1.28	0.075
91	1.787	0.075
92	1.309	0.075
93	1.563	0.075
94	1.441	0.075
95	1.879	0.075
96	1.198	0.075
97	1.072	0.075
98	1.154	0.075
99	1.369	0.075
100	1.381	0.075
101	1.289	0.075
102	1.204	0.075
103	1.109	0.075
104	1.1	0.075
105	1.243	0.075
106	1.075	0.075
107	1.129	0.075
108	1.067	0.075
109	1.087	0.075
110	1.353	0.075
111	1.084	0.075
112	1.095	0.075
113	1.092	0.075
114	1.166	0.075
115	1.291	0.075
116	1.378	0.075
117	1.163	0.075
118	1.439	0.075
119	1.22	0.075
120	1.396	0.075
121	1.239	0.075
122	1.083	0.075
123	1.184	0.075
124	1.157	0.075
125	1.265	0.075
126	1.107	0.075
127	1.101	0.075
128	1.134	0.075
129	1.086	0.075
130	1.268	0.075
131	1.062	0.075
132	1.118	0.075
133	1.226	0.075
134	1.097	0.075
135	1.234	0.075
136	1.071	0.075
137	1.132	0.075
138	1.089	0.075
139	1.193	0.075
140	1.387	0.075
141	1.177	0.075
142	1.169	0.075
143	1.126	0.075
144	1.104	0.075
145	1.319	0.075
146	1.294	0.075
147	1.161	0.075
148	1.169	0.075
149	1.142	0.075
150	1.267	0.075
1	1.16	0.1
2	1.076	0.1
3	1.105	0.1
4	1.062	0.1
