Img	Time(s)	Epsilon
27	19.142	0.032
28	17.824	0.032
29	18.595	0.032
30	18.428	0.032
31	18.219	0.032
32	16.071	0.032
33	18.399	0.032
34	2.128	0.032
35	16.566	0.032
36	19.535	0.032
37	18.342	0.032
38	18.111	0.032
39	18.326	0.032
40	18.022	0.032
41	16.714	0.032
42	18.184	0.032
43	2.153	0.032
44	17.959	0.032
45	17.965	0.032
46	17.319	0.032
47	18.508	0.032
48	17.044	0.032
49	16.392	0.032
50	17.976	0.032
51	18.101	0.032
52	18.419	0.032
53	18.676	0.032
54	18.08	0.032
55	18.42	0.032
56	16.087	0.032
57	17.657	0.032
58	16.191	0.032
59	17.197	0.032
60	16.346	0.032
61	17.507	0.032
62	17.344	0.032
63	17.676	0.032
64	17.92	0.032
65	17.783	0.032
66	18.002	0.032
67	16.598	0.032
68	19.28	0.032
69	17.667	0.032
70	17.794	0.032
71	17.991	0.032
72	17.695	0.032
73	16.739	0.032
74	16.128	0.032
75	18.153	0.032
76	18.604	0.032
77	17.418	0.032
78	18.191	0.032
79	19.393	0.032
80	17.973	0.032
81	17.281	0.032
82	17.012	0.032
83	18.117	0.032
84	17.387	0.032
85	17.758	0.032
86	19.13	0.032
87	17.577	0.032
88	16.981	0.032
89	17.748	0.032
90	17.624	0.032
91	17.256	0.032
92	18.166	0.032
93	18.081	0.032
94	17.755	0.032
95	17.498	0.032
96	16.248	0.032
97	17.843	0.032
98	19.039	0.032
99	2.248	0.032
100	18.328	0.032
101	17.806	0.032
102	16.27	0.032
103	17.865	0.032
104	9.978	0.032
105	19.14	0.032
106	19.236	0.032
107	17.661	0.032
108	1.989	0.032
109	19.39	0.032
110	18.787	0.032
111	17.479	0.032
112	18.721	0.032
113	17.671	0.032
114	18.712	0.032
115	17.46	0.032
116	18.042	0.032
117	18.097	0.032
118	17.324	0.032
119	16.696	0.032
120	16.224	0.032
121	17.873	0.032
122	17.658	0.032
123	17.826	0.032
124	18.123	0.032
125	15.907	0.032
126	18.591	0.032
127	18.245	0.032
128	17.47	0.032
129	16.92	0.032
130	18.498	0.032
131	17.48	0.032
132	17.785	0.032
133	17.679	0.032
134	18.33	0.032
135	16.799	0.032
136	18.233	0.032
137	18.306	0.032
138	18.062	0.032
139	18.436	0.032
140	16.118	0.032
141	17.651	0.032
142	17.674	0.032
143	18.407	0.032
144	17.515	0.032
145	18.083	0.032
146	18.478	0.032
147	17.878	0.032
148	2.209	0.032
149	15.852	0.032
150	17.82	0.032
