Img	Time(s)	Epsilon
119	10.438	0.032
120	13.009	0.032
121	12.269	0.032
122	13.065	0.032
123	3.049	0.032
124	14.725	0.032
125	11.019	0.032
126	14.138	0.032
127	13.008	0.032
128	14.338	0.032
129	11.902	0.032
130	13.71	0.032
131	13.778	0.032
132	11.771	0.032
133	13.307	0.032
134	11.943	0.032
135	13.515	0.032
136	13.171	0.032
137	12.281	0.032
138	13.35	0.032
139	11.953	0.032
140	12.235	0.032
141	12.696	0.032
142	10.818	0.032
143	11.259	0.032
144	10.654	0.032
145	12.849	0.032
146	11.472	0.032
147	14.286	0.032
148	1.511	0.032
149	10.472	0.032
150	11.272	0.032
