Img	Time(s)	Epsilon
108	11.115	0.008
109	11.017	0.008
110	10.064	0.008
111	10.31	0.008
112	10.472	0.008
113	10.341	0.008
114	10.238	0.008
115	10.058	0.008
116	10.213	0.008
117	10.453	0.008
118	10.035	0.008
119	9.998	0.008
120	10.159	0.008
121	9.987	0.008
122	9.985	0.008
123	10.248	0.008
124	10.253	0.008
125	10.055	0.008
126	10.586	0.008
127	10.06	0.008
128	10.208	0.008
129	9.887	0.008
130	10.734	0.008
131	10.072	0.008
132	10.101	0.008
133	9.971	0.008
134	10.195	0.008
135	10.092	0.008
136	10.462	0.008
137	10.19	0.008
138	10.246	0.008
139	10.0	0.008
140	10.236	0.008
141	10.295	0.008
142	10.086	0.008
143	10.152	0.008
144	10.093	0.008
145	10.098	0.008
146	10.895	0.008
147	10.123	0.008
148	10.703	0.008
149	10.07	0.008
150	10.313	0.008
1	10.448	0.016
2	10.269	0.016
3	10.22	0.016
4	10.443	0.016
5	10.017	0.016
6	10.142	0.016
7	10.342	0.016
8	10.586	0.016
9	10.124	0.016
10	10.4	0.016
11	10.334	0.016
12	9.978	0.016
13	10.534	0.016
14	10.177	0.016
15	10.257	0.016
16	10.759	0.016
17	10.197	0.016
18	10.115	0.016
19	10.536	0.016
20	10.6	0.016
21	10.435	0.016
22	10.706	0.016
23	10.509	0.016
24	10.192	0.016
25	10.335	0.016
26	9.993	0.016
27	11.273	0.016
28	10.083	0.016
29	10.163	0.016
30	10.525	0.016
31	1.305	0.016
32	10.223	0.016
33	10.415	0.016
34	3.741	0.016
35	10.22	0.016
36	10.447	0.016
37	10.088	0.016
38	10.39	0.016
39	10.735	0.016
40	10.263	0.016
41	10.082	0.016
42	10.744	0.016
43	10.677	0.016
44	11.069	0.016
45	10.134	0.016
46	10.363	0.016
47	11.018	0.016
48	10.221	0.016
49	10.24	0.016
50	10.54	0.016
51	10.042	0.016
52	10.457	0.016
53	10.909	0.016
54	10.945	0.016
55	10.168	0.016
56	10.158	0.016
57	10.574	0.016
58	10.044	0.016
59	10.512	0.016
60	10.091	0.016
61	10.383	0.016
62	1.332	0.016
63	10.302	0.016
64	10.564	0.016
65	10.158	0.016
66	10.119	0.016
67	10.735	0.016
68	10.865	0.016
69	10.151	0.016
70	10.2	0.016
71	10.982	0.016
72	10.508	0.016
73	10.367	0.016
74	10.942	0.016
75	10.345	0.016
76	10.446	0.016
77	10.182	0.016
78	10.456	0.016
79	10.972	0.016
80	10.631	0.016
81	10.333	0.016
82	10.29	0.016
83	10.313	0.016
84	10.652	0.016
85	11.294	0.016
86	11.128	0.016
87	10.125	0.016
88	10.325	0.016
89	10.361	0.016
90	10.135	0.016
91	10.468	0.016
92	10.653	0.016
93	10.872	0.016
94	10.304	0.016
95	10.837	0.016
96	10.568	0.016
97	10.776	0.016
98	11.05	0.016
99	2.228	0.016
100	10.127	0.016
101	10.665	0.016
102	9.915	0.016
103	10.318	0.016
104	2.394	0.016
105	11.247	0.016
106	11.188	0.016
107	11.045	0.016
108	11.223	0.016
109	11.063	0.016
110	10.104	0.016
111	10.755	0.016
112	11.046	0.016
113	10.624	0.016
114	10.556	0.016
115	10.37	0.016
116	10.345	0.016
117	11.063	0.016
118	10.526	0.016
119	9.852	0.016
120	10.314	0.016
121	10.455	0.016
122	10.227	0.016
123	10.406	0.016
124	10.972	0.016
125	10.097	0.016
126	10.922	0.016
127	10.4	0.016
128	10.451	0.016
129	10.183	0.016
130	11.051	0.016
131	10.541	0.016
132	10.125	0.016
133	10.057	0.016
134	10.566	0.016
135	10.123	0.016
136	10.852	0.016
137	10.723	0.016
138	10.148	0.016
139	10.546	0.016
140	10.48	0.016
141	10.438	0.016
142	10.221	0.016
143	10.148	0.016
144	10.06	0.016
145	10.941	0.016
146	10.891	0.016
147	10.381	0.016
148	10.963	0.016
149	10.275	0.016
150	10.201	0.016
1	10.968	0.024
2	10.239	0.024
3	10.549	0.024
4	10.583	0.024
5	10.256	0.024
6	10.574	0.024
7	10.411	0.024
8	10.454	0.024
9	11.428	0.024
10	10.651	0.024
11	10.833	0.024
12	10.045	0.024
13	11.127	0.024
14	10.951	0.024
15	10.429	0.024
16	10.893	0.024
17	10.604	0.024
18	10.095	0.024
19	11.017	0.024
20	11.3	0.024
21	10.838	0.024
22	11.14	0.024
23	10.435	0.024
24	10.568	0.024
25	10.994	0.024
26	10.008	0.024
27	11.352	0.024
28	10.183	0.024
29	10.578	0.024
30	11.022	0.024
31	1.337	0.024
32	10.151	0.024
33	10.603	0.024
34	3.801	0.024
35	10.719	0.024
36	10.908	0.024
37	10.72	0.024
38	10.531	0.024
39	11.046	0.024
40	10.978	0.024
41	10.255	0.024
42	10.956	0.024
43	11.446	0.024
44	10.968	0.024
45	10.809	0.024
46	10.501	0.024
47	11.114	0.024
48	10.322	0.024
49	10.408	0.024
50	10.748	0.024
51	10.286	0.024
52	10.776	0.024
53	11.244	0.024
54	11.054	0.024
55	10.573	0.024
56	10.668	0.024
57	10.444	0.024
58	10.711	0.024
59	11.218	0.024
60	10.327	0.024
61	10.973	0.024
62	1.181	0.024
63	10.589	0.024
64	11.214	0.024
65	11.134	0.024
66	10.335	0.024
67	11.032	0.024
68	10.777	0.024
69	10.337	0.024
70	10.376	0.024
71	11.261	0.024
72	11.129	0.024
73	10.437	0.024
74	10.969	0.024
75	11.142	0.024
76	10.545	0.024
77	10.611	0.024
78	11.008	0.024
79	11.183	0.024
80	10.99	0.024
81	10.521	0.024
82	10.469	0.024
83	11.223	0.024
84	11.023	0.024
85	11.16	0.024
86	11.281	0.024
87	10.488	0.024
88	10.496	0.024
89	10.787	0.024
90	10.527	0.024
91	10.45	0.024
92	11.027	0.024
93	10.998	0.024
94	10.998	0.024
95	10.942	0.024
96	11.042	0.024
97	11.375	0.024
98	11.295	0.024
99	1.136	0.024
100	10.313	0.024
101	10.772	0.024
102	10.366	0.024
103	10.593	0.024
104	1.16	0.024
105	11.305	0.024
106	11.735	0.024
107	10.905	0.024
108	11.474	0.024
109	11.541	0.024
110	10.768	0.024
111	10.898	0.024
112	11.317	0.024
113	10.695	0.024
114	11.074	0.024
115	10.948	0.024
116	10.537	0.024
117	11.078	0.024
118	10.636	0.024
119	10.151	0.024
120	11.069	0.024
121	11.025	0.024
122	10.742	0.024
123	11.018	0.024
124	11.072	0.024
125	10.588	0.024
126	11.072	0.024
127	10.584	0.024
128	10.651	0.024
129	10.564	0.024
130	11.268	0.024
131	10.958	0.024
132	10.05	0.024
133	10.36	0.024
134	10.638	0.024
135	10.435	0.024
136	11.132	0.024
137	11.2	0.024
138	10.991	0.024
139	10.713	0.024
140	10.801	0.024
141	10.537	0.024
142	10.528	0.024
143	10.44	0.024
144	10.491	0.024
145	10.834	0.024
146	10.942	0.024
147	10.699	0.024
148	11.304	0.024
149	10.03	0.024
150	10.735	0.024
1	11.381	0.032
2	10.174	0.032
3	11.339	0.032
4	11.109	0.032
5	10.714	0.032
6	10.352	0.032
7	10.557	0.032
8	10.867	0.032
9	11.357	0.032
10	11.04	0.032
11	10.841	0.032
12	10.153	0.032
13	11.237	0.032
14	10.863	0.032
15	11.115	0.032
16	11.179	0.032
17	11.348	0.032
18	10.447	0.032
19	4.939	0.032
20	11.844	0.032
21	11.053	0.032
22	11.407	0.032
23	11.131	0.032
24	10.908	0.032
25	11.508	0.032
26	10.127	0.032
27	11.353	0.032
28	10.261	0.032
29	11.103	0.032
30	11.411	0.032
31	1.379	0.032
32	10.214	0.032
33	11.233	0.032
34	1.499	0.032
35	11.163	0.032
36	11.124	0.032
37	10.995	0.032
38	10.37	0.032
39	11.413	0.032
40	11.009	0.032
41	10.44	0.032
42	10.951	0.032
43	11.305	0.032
44	11.255	0.032
45	10.876	0.032
46	10.51	0.032
47	11.186	0.032
48	10.209	0.032
49	11.09	0.032
50	11.306	0.032
51	10.537	0.032
52	11.008	0.032
53	11.964	0.032
54	11.458	0.032
55	10.904	0.032
56	10.427	0.032
57	11.272	0.032
58	10.588	0.032
59	11.649	0.032
60	10.495	0.032
61	11.084	0.032
62	1.358	0.032
63	11.3	0.032
64	11.757	0.032
65	10.785	0.032
66	10.603	0.032
67	11.174	0.032
68	11.36	0.032
69	10.905	0.032
70	10.923	0.032
71	11.597	0.032
72	11.301	0.032
73	10.19	0.032
74	11.293	0.032
75	11.665	0.032
76	10.796	0.032
77	11.177	0.032
78	11.074	0.032
79	11.26	0.032
80	11.382	0.032
81	10.976	0.032
82	10.848	0.032
83	10.979	0.032
84	11.004	0.032
85	11.414	0.032
86	11.817	0.032
87	10.7	0.032
88	10.494	0.032
89	10.467	0.032
90	10.737	0.032
91	10.82	0.032
92	11.76	0.032
93	10.886	0.032
94	11.402	0.032
95	11.577	0.032
96	11.491	0.032
97	11.235	0.032
98	11.29	0.032
99	1.2	0.032
100	10.512	0.032
101	10.889	0.032
102	10.413	0.032
103	10.743	0.032
104	1.379	0.032
105	4.921	0.032
106	11.377	0.032
107	11.074	0.032
108	1.185	0.032
109	11.866	0.032
110	11.237	0.032
111	10.92	0.032
112	11.63	0.032
113	11.211	0.032
114	10.927	0.032
115	11.061	0.032
116	10.712	0.032
117	10.847	0.032
118	10.767	0.032
119	10.399	0.032
120	11.074	0.032
121	10.981	0.032
122	10.456	0.032
123	11.699	0.032
124	11.265	0.032
125	10.538	0.032
126	11.384	0.032
127	7.291	0.032
128	10.652	0.032
129	11.216	0.032
130	11.174	0.032
131	10.937	0.032
132	10.296	0.032
133	10.806	0.032
134	11.796	0.032
135	10.763	0.032
136	11.494	0.032
137	11.352	0.032
138	11.894	0.032
139	11.334	0.032
140	10.976	0.032
141	11.165	0.032
142	11.52	0.032
143	10.355	0.032
144	10.599	0.032
145	10.833	0.032
146	11.538	0.032
147	11.105	0.032
148	11.389	0.032
149	10.286	0.032
150	10.945	0.032
