Img	Time(s)	Epsilon
121	18.627	0.032
122	17.822	0.032
123	19.298	0.032
124	18.776	0.032
125	17.854	0.032
126	2.025	0.032
127	18.574	0.032
128	18.144	0.032
129	17.859	0.032
130	18.858	0.032
131	15.886	0.032
132	18.273	0.032
133	17.547	0.032
134	18.897	0.032
135	18.734	0.032
136	20.833	0.032
137	18.278	0.032
138	19.451	0.032
139	18.762	0.032
140	17.967	0.032
141	18.827	0.032
142	19.597	0.032
143	17.363	0.032
144	18.269	0.032
145	17.759	0.032
146	18.431	0.032
147	18.906	0.032
148	4.13	0.032
149	16.899	0.032
150	18.592	0.032
