Img	Time(s)	Epsilon
131	15.104	0.1
132	13.992	0.1
133	14.815	0.1
134	14.952	0.1
135	14.722	0.1
136	14.621	0.1
137	15.18	0.1
138	18.726	0.1
139	15.467	0.1
140	13.539	0.1
141	15.985	0.1
142	14.984	0.1
143	14.253	0.1
144	56.981	0.1
145	14.789	0.1
146	15.661	0.1
147	15.466	0.1
148	4.046	0.1
149	14.355	0.1
150	14.4	0.1
