obj,UpperBound,time,image,method, bleh
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1856931527520425)	352.724	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1856869012287911)	353.203	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18567359563072752)	354.339	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1856654800707774)	354.866	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18565966628260339)	355.622	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1856536419923039)	356.166	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18564496342195028)	356.168	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18564496342195028)	357.058	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1856421097721053)	357.577	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1856421097721053)	358.044	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1856421097721053)	358.046	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.185619633731171)	358.515	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.185619633731171)	359.306	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18560480048620115)	359.799	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18559934657493454)	360.25	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18559035030708787)	361.665	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18558336404171932)	362.171	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18557851162925984)	362.632	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18556525539713528)	364.145	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18555389678325035)	364.766	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1855431061297232)	365.788	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18553432646630452)	366.483	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18553136247715407)	366.485	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1855266480003114)	367.061	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18552163471616448)	367.063	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18551423577200468)	367.064	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18550929298442376)	367.923	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18550831766068246)	368.513	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1855065635088366)	368.515	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18550404445932417)	368.516	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18549447917050915)	370.099	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18547867971014023)	370.695	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1854753406319975)	370.697	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1854753406319975)	371.461	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1854753406319975)	371.464	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18546702092571307)	372.163	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18546294882668324)	373.025	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18545888271290936)	373.027	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18545839240326123)	373.615	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1854555340723718)	373.618	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18545301950246312)	373.621	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18545301950246312)	374.698	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18544614385341976)	375.268	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18543998856202307)	375.271	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18543618689408628)	375.805	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18543618689408628)	375.807	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18542751847300817)	376.946	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18542568838957654)	376.949	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18541829878219818)	376.951	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18541829878219818)	377.522	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18541507291471443)	377.524	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18541292416460722)	378.358	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18541292416460722)	378.9	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18540794823651058)	379.466	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1853853393456792)	380.92	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18537614084409626)	381.837	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18537292345872386)	382.357	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18537292345872386)	382.359	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18536249632418048)	382.84	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1853515671294119)	383.768	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18534823663642364)	384.307	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18534504988010259)	384.309	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.185335518410058)	384.833	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18533349921610384)	384.835	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18533140068155712)	385.751	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18532412761226869)	386.281	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18532412761226869)	386.284	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18530645503093854)	387.256	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.185300600550708)	388.791	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18529581000006284)	388.793	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1852876079596091)	388.795	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1852813436273015)	389.966	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1852776884673562)	390.43	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18527493419503144)	390.432	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18526303980021552)	391.695	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18526303980021552)	391.697	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18526303980021552)	392.366	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.185249585529727)	392.837	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18523104945009372)	394.245	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1852238132466981)	394.779	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18522308966049564)	394.78	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18522013631699272)	395.283	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1852119073783672)	396.156	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18520698505161748)	396.637	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1852039995077452)	396.639	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18519879696272587)	397.112	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18519249940130647)	397.599	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1851887607037263)	397.603	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18518546443466216)	397.606	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18518421145255903)	398.981	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18517069656629523)	399.452	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18515349703301182)	399.932	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18514744137398453)	401.154	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18513391632650508)	402.365	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18512280773220843)	402.857	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18511760429592602)	403.598	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18511760429592602)	404.29	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18511760429592602)	404.293	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1851126338181827)	405.063	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1851063308569972)	405.917	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1851063308569972)	406.429	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1851063308569972)	406.432	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18509038308131381)	406.964	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18508858423148836)	406.967	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1850848702865)	407.469	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18506473209071245)	408.913	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18506184110468288)	408.917	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1850548148034827)	409.499	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18505189165426358)	410.271	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1850429715672754)	410.797	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18503896528856145)	411.327	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18503462866158435)	411.33	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18502485228722473)	412.832	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18501574162231346)	412.834	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18500968792528208)	414.064	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1850085434584607)	414.066	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18500356353116332)	414.687	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18499487954706678)	416.329	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18498891446467614)	416.9	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1849833239942457)	416.902	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18498222355387328)	416.904	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18497523589387435)	417.402	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18497251709077778)	417.403	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18497029843041435)	417.405	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18496218488490077)	417.896	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18495522930723998)	418.724	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18495298202125776)	419.158	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18495298202125776)	419.16	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1849442010539079)	419.595	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18493956984863846)	420.031	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1849351573807107)	420.752	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18493252072014058)	421.203	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18493252072014058)	421.206	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18493252072014058)	422.454	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18493252072014058)	422.456	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18490079182757643)	423.347	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18489925251970846)	424.306	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1848959259793745)	424.791	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18488912464222476)	424.792	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18487564667521164)	425.979	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18487219963873966)	425.981	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18486517798751975)	425.984	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18485759420665093)	427.625	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18484775607337375)	428.075	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18484304801861917)	428.077	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18484304801861917)	428.83	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18484096439202471)	429.282	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18483035059553105)	430.139	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1848263016588573)	430.676	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18481922719561875)	431.183	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18481269220238364)	431.655	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18480042123063797)	432.999	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18479636639964042)	433.001	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18479524144465034)	433.491	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18479196509308404)	433.494	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18478352149679164)	433.954	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18477651916021684)	435.165	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18476647234918925)	435.685	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18475632035990036)	438.584	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18475125856115152)	438.586	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18475044552392794)	438.588	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18474911263841629)	438.59	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18473772834359298)	438.592	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18473772834359298)	439.541	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18473523230305847)	440.125	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18473104439697494)	440.127	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1847298226703137)	440.13	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18472342278415327)	440.737	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18471943410101146)	441.251	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18471024196906707)	442.234	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18471024196906707)	442.743	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18469648206599512)	442.746	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18469648206599512)	443.276	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18469146622392743)	443.282	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18468885644534805)	443.792	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18467912943101553)	445.178	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18467668948415467)	445.182	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1846683423696473)	445.65	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18466314475033052)	446.504	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18464853134651632)	448.226	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18463733675498903)	449.888	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1846355247266637)	451.122	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18463182331922065)	451.124	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18463161027534086)	451.125	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1846309254023593)	451.127	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1846156588206068)	451.132	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18461534310615293)	451.585	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1846120152395938)	451.587	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1846029255856637)	452.421	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1846029255856637)	452.893	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.184597887341949)	452.896	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18459061670703203)	453.36	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18459061670703203)	453.361	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18458757302646459)	453.844	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18458757302646459)	454.84	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18457307906247422)	455.313	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18456873211930508)	455.314	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18456761664002985)	455.827	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18456761664002985)	455.83	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18456099859232764)	456.306	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1845608104844354)	457.335	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18454920984316417)	457.787	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18454752866166976)	457.79	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18454468843365643)	458.229	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1845434730827502)	458.231	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1845416159514006)	459.044	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1845323047526785)	459.512	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18452675177913214)	459.514	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1845215288767772)	459.973	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18451630121957344)	460.477	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18451323233237368)	460.478	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.184505506883375)	462.127	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18450500250311708)	463.213	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18450249805557356)	463.215	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18450195713294618)	463.217	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18448548227689107)	463.827	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18448375816701854)	463.828	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18448142717016178)	463.83	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18448142717016178)	464.812	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18447792055199955)	465.424	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18446959812558977)	465.974	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1844670326075579)	465.977	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1844670326075579)	465.979	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18446239118486618)	466.488	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18446239118486618)	466.49	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18445428668805675)	466.971	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18445260733703625)	466.973	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18445260733703625)	467.943	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18445260733703625)	468.474	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18445260733703625)	468.476	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18443872682035917)	468.994	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18443502938251194)	468.996	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1844284695572931)	469.532	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18442607320710383)	469.534	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1844246339843449)	470.32	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18442296712108536)	470.86	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1844188161709589)	470.863	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18441332595018334)	471.363	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18441332595018334)	471.364	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.1843986648646083)	472.86	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.184394034201345)	474.074	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18439083479523072)	474.076	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18438264189063566)	474.526	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18437884561109236)	475.003	128	big-m	
Base.RefValue{Float64}(0.16425970691025543)	Base.RefValue{Float64}(0.18437586203522985)	475.943	128	big-m	
