Img	Time(s)	Epsilon
129	17.134	0.025
130	16.918	0.025
131	15.979	0.025
132	16.398	0.025
133	16.317	0.025
134	16.613	0.025
135	16.434	0.025
136	18.024	0.025
137	16.602	0.025
138	17.409	0.025
139	16.969	0.025
140	16.52	0.025
141	17.24	0.025
142	16.825	0.025
143	16.425	0.025
144	16.823	0.025
145	16.499	0.025
146	16.568	0.025
147	17.493	0.025
148	3.686	0.025
149	15.975	0.025
150	17.407	0.025
1	20.53	0.075
2	17.093	0.075
3	17.674	0.075
4	19.557	0.075
5	20.901	0.075
6	19.473	0.075
7	17.123	0.075
8	19.517	0.075
9	12.22	0.075
10	18.996	0.075
11	11.358	0.075
12	17.656	0.075
13	19.186	0.075
14	17.807	0.075
15	18.116	0.075
16	17.719	0.075
17	20.291	0.075
18	20.283	0.075
19	18.562	0.075
20	18.825	0.075
21	20.28	0.075
22	20.439	0.075
23	19.308	0.075
24	17.717	0.075
25	17.806	0.075
26	17.321	0.075
27	19.885	0.075
28	19.525	0.075
29	19.889	0.075
30	19.297	0.075
31	2.178	0.075
32	17.407	0.075
33	18.688	0.075
34	2.367	0.075
35	17.304	0.075
36	19.254	0.075
37	18.678	0.075
38	18.458	0.075
39	21.401	0.075
40	19.595	0.075
41	17.154	0.075
42	18.513	0.075
43	21.437	0.075
44	19.426	0.075
45	19.062	0.075
46	16.818	0.075
47	19.041	0.075
48	17.614	0.075
49	18.79	0.075
50	20.484	0.075
51	17.236	0.075
52	19.805	0.075
53	21.019	0.075
54	20.315	0.075
55	19.157	0.075
56	17.865	0.075
57	18.608	0.075
58	19.338	0.075
59	17.551	0.075
60	18.79	0.075
61	20.878	0.075
62	19.083	0.075
63	19.179	0.075
64	19.851	0.075
65	18.404	0.075
66	18.724	0.075
67	19.138	0.075
68	20.046	0.075
69	18.268	0.075
70	19.961	0.075
71	20.801	0.075
72	19.923	0.075
73	18.314	0.075
74	18.349	0.075
75	19.462	0.075
76	18.29	0.075
77	19.429	0.075
78	18.722	0.075
79	19.688	0.075
80	20.603	0.075
81	18.322	0.075
82	19.246	0.075
83	18.314	0.075
84	17.668	0.075
85	19.322	0.075
86	20.551	0.075
87	20.099	0.075
88	17.911	0.075
89	19.152	0.075
90	18.577	0.075
91	18.651	0.075
92	20.212	0.075
93	19.606	0.075
94	20.02	0.075
95	20.39	0.075
96	18.91	0.075
97	21.116	0.075
98	21.066	0.075
99	2.344	0.075
100	19.348	0.075
101	19.652	0.075
102	17.397	0.075
103	19.011	0.075
104	19.031	0.075
105	20.408	0.075
106	20.222	0.075
107	17.885	0.075
108	13.718	0.075
109	21.203	0.075
110	19.668	0.075
111	18.673	0.075
112	18.495	0.075
113	19.87	0.075
114	20.951	0.075
115	17.8	0.075
116	18.818	0.075
117	19.02	0.075
118	19.834	0.075
119	17.977	0.075
120	17.508	0.075
121	20.839	0.075
122	18.332	0.075
123	18.824	0.075
124	20.69	0.075
125	17.819	0.075
126	2.226	0.075
127	19.761	0.075
128	17.769	0.075
129	18.763	0.075
130	18.798	0.075
131	16.722	0.075
132	18.641	0.075
133	18.845	0.075
134	18.266	0.075
135	18.364	0.075
136	20.773	0.075
137	19.242	0.075
138	20.925	0.075
139	18.908	0.075
140	17.652	0.075
141	20.273	0.075
142	19.354	0.075
143	18.392	0.075
144	18.698	0.075
145	18.759	0.075
146	19.575	0.075
147	20.623	0.075
148	6.554	0.075
149	16.929	0.075
150	19.154	0.075
