Img	Time(s)	Epsilon
32	11.095	0.075
33	13.057	0.075
34	1.624	0.075
35	11.14	0.075
36	12.87	0.075
37	12.124	0.075
38	11.79	0.075
39	15.267	0.075
40	8.761	0.075
41	11.718	0.075
42	12.147	0.075
43	7.322	0.075
44	12.834	0.075
45	12.994	0.075
46	10.977	0.075
47	13.451	0.075
48	10.495	0.075
49	11.516	0.075
50	13.486	0.075
51	11.032	0.075
52	13.542	0.075
53	13.177	0.075
54	13.07	0.075
55	12.04	0.075
56	12.694	0.075
57	13.186	0.075
58	12.532	0.075
59	13.035	0.075
60	11.956	0.075
61	14.223	0.075
62	12.394	0.075
63	13.081	0.075
64	12.224	0.075
65	12.496	0.075
66	11.361	0.075
67	12.013	0.075
68	14.793	0.075
69	13.079	0.075
70	11.874	0.075
71	13.599	0.075
72	13.15	0.075
73	11.477	0.075
74	13.441	0.075
75	14.22	0.075
76	12.657	0.075
77	13.42	0.075
78	12.755	0.075
79	12.941	0.075
80	13.193	0.075
81	12.068	0.075
82	11.901	0.075
83	13.13	0.075
84	13.064	0.075
85	12.775	0.075
86	14.806	0.075
87	12.163	0.075
88	11.842	0.075
89	12.755	0.075
90	11.63	0.075
91	12.117	0.075
92	12.963	0.075
93	14.019	0.075
94	13.868	0.075
95	12.698	0.075
96	13.145	0.075
97	13.346	0.075
98	13.54	0.075
99	1.802	0.075
100	13.148	0.075
101	12.837	0.075
102	11.256	0.075
103	11.616	0.075
104	2.918	0.075
105	13.792	0.075
106	13.603	0.075
107	12.443	0.075
108	3.276	0.075
109	14.233	0.075
110	14.072	0.075
111	13.13	0.075
112	12.264	0.075
113	13.305	0.075
114	14.356	0.075
115	11.792	0.075
116	12.983	0.075
117	12.815	0.075
118	11.922	0.075
119	11.42	0.075
120	11.917	0.075
121	12.671	0.075
122	12.69	0.075
123	11.91	0.075
124	14.731	0.075
125	11.631	0.075
126	13.664	0.075
127	2.858	0.075
128	13.234	0.075
129	11.927	0.075
130	11.704	0.075
131	11.818	0.075
132	12.333	0.075
133	12.346	0.075
134	12.624	0.075
135	12.278	0.075
136	5.898	0.075
137	13.16	0.075
138	13.577	0.075
139	12.002	0.075
140	12.461	0.075
141	13.299	0.075
142	12.776	0.075
143	11.429	0.075
144	11.648	0.075
145	1.664	0.075
146	12.278	0.075
147	14.067	0.075
148	1.655	0.075
149	10.862	0.075
150	12.889	0.075
