Img	Time(s)	Epsilon
38	9.87	0.024
39	10.922	0.024
40	9.895	0.024
41	9.788	0.024
42	10.482	0.024
43	10.181	0.024
44	9.936	0.024
45	10.091	0.024
46	9.552	0.024
47	10.198	0.024
48	9.808	0.024
49	9.771	0.024
50	10.12	0.024
51	9.747	0.024
52	10.04	0.024
53	10.159	0.024
54	9.698	0.024
55	9.889	0.024
56	9.682	0.024
57	9.924	0.024
58	10.222	0.024
59	10.185	0.024
60	9.865	0.024
61	10.116	0.024
62	182.33	0.024
63	10.16	0.024
64	10.541	0.024
65	9.938	0.024
66	9.796	0.024
67	9.907	0.024
68	10.545	0.024
69	9.997	0.024
70	9.705	0.024
71	10.088	0.024
72	9.905	0.024
73	9.92	0.024
74	9.748	0.024
75	9.976	0.024
76	10.123	0.024
77	9.751	0.024
78	10.136	0.024
79	10.409	0.024
80	10.113	0.024
81	10.019	0.024
82	10.027	0.024
83	10.412	0.024
84	9.831	0.024
85	10.389	0.024
86	10.647	0.024
87	9.729	0.024
88	9.997	0.024
89	10.608	0.024
90	9.693	0.024
91	9.924	0.024
92	9.943	0.024
93	10.373	0.024
94	10.532	0.024
95	10.104	0.024
96	9.857	0.024
97	10.006	0.024
98	10.192	0.024
99	2.482	0.024
100	9.829	0.024
101	10.316	0.024
102	9.854	0.024
103	9.958	0.024
104	9.988	0.024
105	11.059	0.024
106	10.458	0.024
107	10.029	0.024
108	1.341	0.024
109	10.333	0.024
110	9.926	0.024
111	9.991	0.024
112	10.224	0.024
113	10.802	0.024
114	10.062	0.024
115	10.101	0.024
116	9.894	0.024
117	10.086	0.024
118	9.959	0.024
119	10.037	0.024
120	10.098	0.024
121	10.268	0.024
122	10.049	0.024
123	10.53	0.024
124	10.385	0.024
125	10.07	0.024
126	10.726	0.024
127	10.599	0.024
128	9.831	0.024
129	10.126	0.024
130	10.411	0.024
131	10.048	0.024
132	10.175	0.024
133	11.079	0.024
134	9.813	0.024
135	10.219	0.024
136	10.329	0.024
137	10.362	0.024
138	10.872	0.024
139	10.348	0.024
140	9.803	0.024
141	10.051	0.024
142	9.935	0.024
143	9.996	0.024
144	10.164	0.024
145	10.873	0.024
146	10.535	0.024
147	10.144	0.024
148	10.89	0.024
149	9.942	0.024
150	10.254	0.024
1	10.724	0.032
2	10.097	0.032
3	10.327	0.032
4	11.146	0.032
5	9.829	0.032
6	10.227	0.032
7	9.999	0.032
8	10.398	0.032
9	10.201	0.032
10	10.256	0.032
11	11.015	0.032
12	10.125	0.032
13	10.122	0.032
14	10.345	0.032
15	10.309	0.032
16	10.337	0.032
17	10.316	0.032
18	10.557	0.032
19	10.996	0.032
20	10.933	0.032
21	10.779	0.032
22	11.023	0.032
23	10.617	0.032
24	10.079	0.032
25	10.348	0.032
26	10.069	0.032
27	10.947	0.032
28	10.217	0.032
29	10.631	0.032
30	10.953	0.032
31	1.173	0.032
32	9.919	0.032
33	10.534	0.032
34	1.353	0.032
35	9.98	0.032
36	10.0	0.032
37	10.581	0.032
38	10.122	0.032
39	11.07	0.032
40	10.485	0.032
41	10.075	0.032
42	10.861	0.032
43	11.067	0.032
44	10.223	0.032
45	10.045	0.032
46	9.728	0.032
47	10.73	0.032
48	10.623	0.032
49	10.331	0.032
50	10.733	0.032
51	10.205	0.032
52	10.341	0.032
53	10.36	0.032
54	10.084	0.032
55	10.262	0.032
56	9.936	0.032
57	10.134	0.032
58	10.261	0.032
59	10.429	0.032
60	10.281	0.032
61	10.468	0.032
62	10.755	0.032
63	10.203	0.032
64	10.839	0.032
65	10.116	0.032
66	9.74	0.032
67	10.573	0.032
68	10.75	0.032
69	10.247	0.032
70	9.84	0.032
71	10.063	0.032
72	10.472	0.032
73	10.068	0.032
74	9.951	0.032
75	10.005	0.032
76	10.511	0.032
77	10.081	0.032
78	10.039	0.032
79	11.195	0.032
80	10.633	0.032
81	9.866	0.032
82	9.949	0.032
83	10.229	0.032
84	10.032	0.032
85	10.938	0.032
86	10.885	0.032
87	10.232	0.032
88	9.904	0.032
89	10.814	0.032
90	9.737	0.032
91	9.636	0.032
92	10.072	0.032
93	10.686	0.032
94	10.676	0.032
95	10.012	0.032
96	10.076	0.032
97	10.414	0.032
98	10.638	0.032
99	1.289	0.032
100	10.197	0.032
101	10.256	0.032
102	9.824	0.032
103	9.905	0.032
104	10.273	0.032
105	10.539	0.032
106	10.963	0.032
107	10.543	0.032
108	1.291	0.032
109	10.833	0.032
110	10.283	0.032
111	9.957	0.032
112	10.337	0.032
113	10.627	0.032
114	10.484	0.032
115	10.69	0.032
116	9.934	0.032
117	10.44	0.032
118	10.092	0.032
119	9.786	0.032
120	9.83	0.032
121	10.36	0.032
122	10.006	0.032
123	10.911	0.032
124	10.765	0.032
125	10.164	0.032
126	10.735	0.032
127	10.787	0.032
128	9.824	0.032
129	10.318	0.032
130	10.691	0.032
131	10.205	0.032
132	10.243	0.032
133	10.454	0.032
134	9.791	0.032
135	10.041	0.032
136	10.728	0.032
137	10.594	0.032
138	11.017	0.032
139	10.324	0.032
140	10.204	0.032
141	10.615	0.032
142	10.115	0.032
143	9.869	0.032
144	9.965	0.032
145	11.009	0.032
146	10.743	0.032
147	11.454	0.032
148	11.206	0.032
149	9.951	0.032
150	10.237	0.032
