obj,lowerBound,time,img,method,nn_id
-7.644472209226661,-3.788470129045221,327.951,12,cayley,3
-7.644472209226661,-3.788470129045221,327.953,12,cayley,3
-7.644472209226661,-3.788470129045221,327.954,12,cayley,3
-7.644472209226661,-3.788470129045221,327.955,12,cayley,3
-7.644472209226661,-3.788470129045221,327.961,12,cayley,3
-7.644472209226661,-3.788470129045221,327.961,12,cayley,3
-7.644472209226661,-3.788470129045221,327.964,12,cayley,3
-7.644472209226661,-3.788470129045221,327.967,12,cayley,3
-7.644472209226661,-3.788470129045221,327.969,12,cayley,3
-7.644472209226661,-3.788470129045221,327.97,12,cayley,3
-7.644472209226661,-3.788470129045221,327.97,12,cayley,3
-7.644472209226661,-3.788470129045221,327.97,12,cayley,3
-7.644472209226661,-3.788470129045221,327.97,12,cayley,3
-7.644472209226661,-3.788470129045221,327.971,12,cayley,3
-7.644472209226661,-3.788470129045221,327.971,12,cayley,3
-7.644472209226661,-3.788470129045221,339.123,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.133,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.134,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.135,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.136,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.136,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.136,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.137,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.138,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.138,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.14,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.14,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.141,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.141,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.141,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.142,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.142,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.142,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.143,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.143,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.144,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.144,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.144,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.145,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.145,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.145,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.146,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.146,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.146,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.146,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.147,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.147,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.147,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.147,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.148,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.148,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.148,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.148,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.149,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.149,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.149,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.15,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.15,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.15,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.15,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.151,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.151,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.151,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.151,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.152,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.152,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.152,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.153,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.153,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.153,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.153,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.154,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.154,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.154,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.155,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.155,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.155,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.155,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.155,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.156,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.156,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.156,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.156,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.157,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.157,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.157,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.157,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.158,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.158,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.158,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.158,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.158,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.159,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.159,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.159,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.16,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.16,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.16,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.16,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.161,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.161,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.161,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.162,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.162,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.162,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.162,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.163,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.163,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.163,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.163,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.164,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.164,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.164,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.164,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.165,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.165,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.165,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.165,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.165,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.166,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.166,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.166,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.166,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.167,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.167,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.167,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.167,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.168,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.168,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.168,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.168,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.169,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.169,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.169,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.169,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.17,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.17,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.17,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.17,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.171,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.171,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.171,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.171,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.172,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.172,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.172,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.172,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.173,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.173,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.173,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.174,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.174,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.174,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.174,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.174,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.175,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.175,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.175,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.176,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.176,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.177,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.177,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.177,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.177,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.178,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.178,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.178,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.178,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.178,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.179,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.179,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.179,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.179,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.18,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.18,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.18,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.18,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.181,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.181,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.181,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.181,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.182,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.182,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.182,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.182,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.183,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.183,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.183,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.183,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.184,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.184,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.184,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.184,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.184,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.185,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.185,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.185,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.186,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.187,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.188,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.188,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.191,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.191,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.192,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.192,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.192,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.193,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.196,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.196,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.196,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.197,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.197,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.197,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.197,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.197,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.198,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.198,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.198,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.198,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.199,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.199,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.199,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.199,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.2,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.2,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.202,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.202,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.202,12,cayley,3
-7.644472209226661,-3.7899012340024623,339.202,12,cayley,3
-7.644472209226661,-3.7899012340024623,345.107,12,cayley,3
-7.644472209226661,-3.868272096102853,345.113,12,cayley,3
-7.644472209226661,-3.868272096102853,345.114,12,cayley,3
-7.644472209226661,-3.868272096102853,345.114,12,cayley,3
-7.644472209226661,-3.868272096102853,345.115,12,cayley,3
-7.644472209226661,-3.868272096102853,345.115,12,cayley,3
-7.644472209226661,-3.868272096102853,345.115,12,cayley,3
-7.644472209226661,-3.868272096102853,345.116,12,cayley,3
-7.644472209226661,-3.868272096102853,345.116,12,cayley,3
-7.644472209226661,-3.868272096102853,345.116,12,cayley,3
-7.644472209226661,-3.868272096102853,345.117,12,cayley,3
-7.644472209226661,-3.868272096102853,345.117,12,cayley,3
-7.644472209226661,-3.868272096102853,345.117,12,cayley,3
-7.644472209226661,-3.868272096102853,345.118,12,cayley,3
-7.644472209226661,-3.868272096102853,345.118,12,cayley,3
-7.644472209226661,-3.868272096102853,345.118,12,cayley,3
-7.644472209226661,-3.868272096102853,345.119,12,cayley,3
-7.644472209226661,-3.868272096102853,345.119,12,cayley,3
-7.644472209226661,-3.868272096102853,345.12,12,cayley,3
-7.644472209226661,-3.868272096102853,345.12,12,cayley,3
-7.644472209226661,-3.868272096102853,345.12,12,cayley,3
-7.644472209226661,-3.868272096102853,345.121,12,cayley,3
-7.644472209226661,-3.868272096102853,345.122,12,cayley,3
-7.644472209226661,-3.868272096102853,345.122,12,cayley,3
-7.644472209226661,-3.868272096102853,345.122,12,cayley,3
-7.644472209226661,-3.868272096102853,345.123,12,cayley,3
-7.644472209226661,-3.868272096102853,345.124,12,cayley,3
-7.644472209226661,-3.868272096102853,345.125,12,cayley,3
-7.644472209226661,-3.868272096102853,345.125,12,cayley,3
-7.644472209226661,-3.868272096102853,345.126,12,cayley,3
-7.644472209226661,-3.868272096102853,345.126,12,cayley,3
-7.644472209226661,-3.868272096102853,345.127,12,cayley,3
-7.644472209226661,-3.868272096102853,345.127,12,cayley,3
-7.644472209226661,-3.868272096102853,345.127,12,cayley,3
-7.644472209226661,-3.868272096102853,345.128,12,cayley,3
-7.644472209226661,-3.868272096102853,345.128,12,cayley,3
-7.644472209226661,-3.868272096102853,345.128,12,cayley,3
-7.644472209226661,-3.868272096102853,345.128,12,cayley,3
-7.644472209226661,-3.868272096102853,345.129,12,cayley,3
-7.644472209226661,-3.868272096102853,345.129,12,cayley,3
-7.644472209226661,-3.868272096102853,345.129,12,cayley,3
-7.644472209226661,-3.868272096102853,345.129,12,cayley,3
-7.644472209226661,-3.868272096102853,345.13,12,cayley,3
-7.644472209226661,-3.868272096102853,345.13,12,cayley,3
-7.644472209226661,-3.868272096102853,345.13,12,cayley,3
-7.644472209226661,-3.868272096102853,345.13,12,cayley,3
-7.644472209226661,-3.868272096102853,345.131,12,cayley,3
-7.644472209226661,-3.868272096102853,345.131,12,cayley,3
-7.644472209226661,-3.868272096102853,345.131,12,cayley,3
-7.644472209226661,-3.868272096102853,345.131,12,cayley,3
-7.644472209226661,-3.868272096102853,345.132,12,cayley,3
-7.644472209226661,-3.868272096102853,345.132,12,cayley,3
-7.644472209226661,-3.868272096102853,345.132,12,cayley,3
-7.644472209226661,-3.868272096102853,345.132,12,cayley,3
-7.644472209226661,-3.868272096102853,345.133,12,cayley,3
-7.644472209226661,-3.868272096102853,345.133,12,cayley,3
-7.644472209226661,-3.868272096102853,345.133,12,cayley,3
-7.644472209226661,-3.868272096102853,345.133,12,cayley,3
-7.644472209226661,-3.868272096102853,345.134,12,cayley,3
-7.644472209226661,-3.868272096102853,345.134,12,cayley,3
-7.644472209226661,-3.868272096102853,345.134,12,cayley,3
-7.644472209226661,-3.868272096102853,345.134,12,cayley,3
-7.644472209226661,-3.868272096102853,345.135,12,cayley,3
-7.644472209226661,-3.868272096102853,345.135,12,cayley,3
-7.644472209226661,-3.868272096102853,345.135,12,cayley,3
-7.644472209226661,-3.868272096102853,345.135,12,cayley,3
-7.644472209226661,-3.868272096102853,345.136,12,cayley,3
-7.644472209226661,-3.868272096102853,345.136,12,cayley,3
-7.644472209226661,-3.868272096102853,345.136,12,cayley,3
-7.644472209226661,-3.868272096102853,345.136,12,cayley,3
-7.644472209226661,-3.868272096102853,345.137,12,cayley,3
-7.644472209226661,-3.868272096102853,345.137,12,cayley,3
-7.644472209226661,-3.868272096102853,345.137,12,cayley,3
-7.644472209226661,-3.868272096102853,345.137,12,cayley,3
-7.644472209226661,-3.868272096102853,345.138,12,cayley,3
-7.644472209226661,-3.868272096102853,345.138,12,cayley,3
-7.644472209226661,-3.868272096102853,345.138,12,cayley,3
-7.644472209226661,-3.868272096102853,345.138,12,cayley,3
-7.644472209226661,-3.868272096102853,345.139,12,cayley,3
-7.644472209226661,-3.868272096102853,345.139,12,cayley,3
-7.644472209226661,-3.868272096102853,345.139,12,cayley,3
-7.644472209226661,-3.868272096102853,345.139,12,cayley,3
-7.644472209226661,-3.868272096102853,345.139,12,cayley,3
-7.644472209226661,-3.868272096102853,345.14,12,cayley,3
-7.644472209226661,-3.868272096102853,345.14,12,cayley,3
-7.644472209226661,-3.868272096102853,345.14,12,cayley,3
-7.644472209226661,-3.868272096102853,345.14,12,cayley,3
-7.644472209226661,-3.868272096102853,345.141,12,cayley,3
-7.644472209226661,-3.868272096102853,345.141,12,cayley,3
-7.644472209226661,-3.868272096102853,345.141,12,cayley,3
-7.644472209226661,-3.868272096102853,345.141,12,cayley,3
-7.644472209226661,-3.868272096102853,345.142,12,cayley,3
-7.644472209226661,-3.868272096102853,345.142,12,cayley,3
-7.644472209226661,-3.868272096102853,345.142,12,cayley,3
-7.644472209226661,-3.868272096102853,345.142,12,cayley,3
-7.644472209226661,-3.868272096102853,345.143,12,cayley,3
-7.644472209226661,-3.868272096102853,345.143,12,cayley,3
-7.644472209226661,-3.868272096102853,345.143,12,cayley,3
-7.644472209226661,-3.868272096102853,345.143,12,cayley,3
-7.644472209226661,-3.868272096102853,345.144,12,cayley,3
-7.644472209226661,-3.868272096102853,345.144,12,cayley,3
-7.644472209226661,-3.868272096102853,345.144,12,cayley,3
-7.644472209226661,-3.868272096102853,345.144,12,cayley,3
-7.644472209226661,-3.868272096102853,345.145,12,cayley,3
-7.644472209226661,-3.868272096102853,345.145,12,cayley,3
-7.644472209226661,-3.868272096102853,345.145,12,cayley,3
-7.644472209226661,-3.868272096102853,345.145,12,cayley,3
-7.644472209226661,-3.868272096102853,345.145,12,cayley,3
-7.644472209226661,-3.868272096102853,345.146,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.146,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.146,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.152,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.152,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.153,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.153,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.153,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.153,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.154,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.157,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.158,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.158,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.158,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.158,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.159,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.159,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.159,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.159,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.16,12,cayley,3
-7.644472209226661,-3.8982243033878174,345.16,12,cayley,3
-7.644472209226661,-3.921141272092405,345.16,12,cayley,3
-7.644472209226661,-3.921141272092405,345.16,12,cayley,3
-7.644472209226661,-3.921141272092405,345.161,12,cayley,3
-7.644472209226661,-3.921141272092405,345.161,12,cayley,3
-7.644472209226661,-3.921141272092405,345.161,12,cayley,3
-7.644472209226661,-3.921141272092405,345.161,12,cayley,3
-7.644472209226661,-3.921141272092405,345.162,12,cayley,3
-7.644472209226661,-3.921141272092405,345.162,12,cayley,3
-7.644472209226661,-3.921141272092405,345.162,12,cayley,3
-7.644472209226661,-3.921141272092405,345.162,12,cayley,3
-7.644472209226661,-3.921141272092405,345.163,12,cayley,3
-7.644472209226661,-3.921141272092405,345.163,12,cayley,3
-7.644472209226661,-3.921141272092405,345.163,12,cayley,3
-7.644472209226661,-3.921141272092405,345.163,12,cayley,3
-7.644472209226661,-3.921141272092405,345.164,12,cayley,3
-7.644472209226661,-3.921141272092405,345.164,12,cayley,3
-7.644472209226661,-3.921141272092405,345.164,12,cayley,3
-7.644472209226661,-3.921141272092405,345.164,12,cayley,3
-7.644472209226661,-3.921141272092405,345.165,12,cayley,3
-7.644472209226661,-3.921141272092405,345.165,12,cayley,3
-7.644472209226661,-3.921141272092405,345.165,12,cayley,3
-7.644472209226661,-3.921141272092405,345.165,12,cayley,3
-7.644472209226661,-3.921141272092405,345.166,12,cayley,3
-7.644472209226661,-3.921141272092405,345.166,12,cayley,3
-7.644472209226661,-3.921141272092405,345.166,12,cayley,3
-7.644472209226661,-3.921141272092405,345.166,12,cayley,3
-7.644472209226661,-3.921141272092405,345.167,12,cayley,3
-7.644472209226661,-3.921141272092405,345.167,12,cayley,3
-7.644472209226661,-3.921141272092405,345.167,12,cayley,3
-7.644472209226661,-3.921141272092405,345.167,12,cayley,3
-7.644472209226661,-3.921141272092405,345.168,12,cayley,3
-7.644472209226661,-3.921141272092405,345.168,12,cayley,3
-7.644472209226661,-3.921141272092405,345.168,12,cayley,3
-7.644472209226661,-3.921141272092405,345.168,12,cayley,3
-7.644472209226661,-3.921141272092405,345.169,12,cayley,3
-7.644472209226661,-3.921141272092405,345.169,12,cayley,3
-7.644472209226661,-3.921141272092405,345.169,12,cayley,3
-7.644472209226661,-3.921141272092405,345.169,12,cayley,3
-7.644472209226661,-3.921141272092405,345.17,12,cayley,3
-7.644472209226661,-3.921141272092405,345.17,12,cayley,3
-7.644472209226661,-3.921141272092405,345.17,12,cayley,3
-7.644472209226661,-3.921141272092405,345.17,12,cayley,3
-7.644472209226661,-3.921141272092405,345.171,12,cayley,3
-7.644472209226661,-3.921141272092405,345.171,12,cayley,3
-7.644472209226661,-3.921141272092405,345.171,12,cayley,3
-7.644472209226661,-3.921141272092405,345.172,12,cayley,3
-7.644472209226661,-3.921141272092405,345.172,12,cayley,3
-7.644472209226661,-3.921141272092405,345.172,12,cayley,3
-7.644472209226661,-3.921141272092405,345.173,12,cayley,3
-7.644472209226661,-3.921141272092405,345.175,12,cayley,3
-7.644472209226661,-3.921141272092405,345.176,12,cayley,3
-7.644472209226661,-3.921141272092405,345.176,12,cayley,3
-7.644472209226661,-3.921141272092405,345.176,12,cayley,3
-7.644472209226661,-3.921141272092405,345.179,12,cayley,3
-7.644472209226661,-3.921141272092405,345.179,12,cayley,3
-7.644472209226661,-3.921141272092405,345.18,12,cayley,3
-7.644472209226661,-3.921141272092405,345.18,12,cayley,3
-7.644472209226661,-3.966662869808272,345.18,12,cayley,3
-7.644472209226661,-3.966662869808272,345.18,12,cayley,3
-7.644472209226661,-3.966662869808272,345.181,12,cayley,3
-7.644472209226661,-3.966662869808272,345.181,12,cayley,3
-7.644472209226661,-3.966662869808272,345.181,12,cayley,3
-7.644472209226661,-3.966662869808272,345.181,12,cayley,3
-7.644472209226661,-3.966662869808272,345.182,12,cayley,3
-7.644472209226661,-3.966662869808272,345.182,12,cayley,3
-7.644472209226661,-3.966662869808272,345.182,12,cayley,3
-7.644472209226661,-3.966662869808272,345.182,12,cayley,3
-7.644472209226661,-3.966662869808272,345.183,12,cayley,3
-7.644472209226661,-3.966662869808272,345.438,12,cayley,3
-7.644472209226661,-3.966662869808272,345.44,12,cayley,3
-7.644472209226661,-3.966662869808272,345.441,12,cayley,3
-7.644472209226661,-3.966662869808272,345.443,12,cayley,3
-7.644472209226661,-3.966662869808272,345.444,12,cayley,3
-7.644472209226661,-3.966662869808272,345.446,12,cayley,3
-7.644472209226661,-3.966662869808272,345.447,12,cayley,3
-7.644472209226661,-3.966662869808272,345.447,12,cayley,3
-7.644472209226661,-3.966662869808272,345.448,12,cayley,3
-7.644472209226661,-3.966662869808272,345.449,12,cayley,3
-7.644472209226661,-3.966662869808272,345.449,12,cayley,3
-7.644472209226661,-3.966662869808272,345.45,12,cayley,3
-7.644472209226661,-3.966662869808272,345.45,12,cayley,3
-7.644472209226661,-3.966662869808272,345.451,12,cayley,3
-7.644472209226661,-3.966662869808272,345.452,12,cayley,3
-7.644472209226661,-3.966662869808272,345.452,12,cayley,3
-7.644472209226661,-3.966662869808272,345.453,12,cayley,3
-7.644472209226661,-3.966662869808272,345.453,12,cayley,3
-7.644472209226661,-3.966662869808272,345.454,12,cayley,3
-7.644472209226661,-3.966662869808272,345.454,12,cayley,3
-7.644472209226661,-3.966662869808272,345.454,12,cayley,3
-7.644472209226661,-3.966662869808272,345.455,12,cayley,3
-7.644472209226661,-3.966662869808272,345.455,12,cayley,3
-7.644472209226661,-3.966662869808272,345.455,12,cayley,3
-7.644472209226661,-3.966662869808272,345.455,12,cayley,3
-7.644472209226661,-3.966662869808272,345.456,12,cayley,3
-7.644472209226661,-3.966662869808272,345.456,12,cayley,3
-7.644472209226661,-3.966662869808272,345.456,12,cayley,3
-7.644472209226661,-3.966662869808272,345.456,12,cayley,3
-7.644472209226661,-3.966662869808272,345.457,12,cayley,3
-7.644472209226661,-3.966662869808272,345.457,12,cayley,3
-7.644472209226661,-3.966662869808272,345.457,12,cayley,3
