Img	Time(s)	Epsilon
14	10.382	0.016
15	10.223	0.016
16	10.279	0.016
17	10.475	0.016
18	10.225	0.016
19	10.469	0.016
20	10.92	0.016
21	11.103	0.016
22	10.635	0.016
23	10.711	0.016
24	10.361	0.016
25	10.391	0.016
26	10.163	0.016
27	9.939	0.016
28	10.797	0.016
29	10.005	0.016
30	9.966	0.016
31	10.387	0.016
32	1.248	0.016
33	9.958	0.016
34	10.019	0.016
35	2.396	0.016
36	10.012	0.016
37	9.927	0.016
38	10.485	0.016
39	9.971	0.016
40	10.375	0.016
41	10.416	0.016
42	10.022	0.016
43	10.356	0.016
44	10.38	0.016
45	10.32	0.016
46	10.418	0.016
47	9.936	0.016
48	10.408	0.016
49	9.925	0.016
50	10.093	0.016
51	10.023	0.016
52	9.964	0.016
53	9.918	0.016
54	10.471	0.016
55	10.415	0.016
56	10.044	0.016
57	9.843	0.016
58	9.967	0.016
59	10.026	0.016
60	10.207	0.016
61	9.995	0.016
62	10.051	0.016
63	10.438	0.016
64	10.073	0.016
65	10.383	0.016
66	10.017	0.016
67	9.952	0.016
68	10.252	0.016
69	10.37	0.016
70	9.96	0.016
71	9.956	0.016
72	10.474	0.016
73	9.882	0.016
74	10.085	0.016
75	9.89	0.016
76	9.86	0.016
77	10.057	0.016
78	10.4	0.016
79	9.984	0.016
80	10.389	0.016
81	10.456	0.016
82	9.934	0.016
83	9.993	0.016
84	10.106	0.016
85	10.035	0.016
86	10.273	0.016
87	10.353	0.016
88	9.969	0.016
89	10.006	0.016
90	10.468	0.016
91	9.937	0.016
92	10.075	0.016
93	9.966	0.016
94	10.303	0.016
95	9.984	0.016
96	10.562	0.016
97	9.862	0.016
98	10.085	0.016
99	10.475	0.016
100	2.389	0.016
101	9.993	0.016
102	10.468	0.016
103	9.936	0.016
104	9.895	0.016
105	9.344	0.016
106	10.274	0.016
107	10.378	0.016
108	10.492	0.016
109	4.641	0.016
110	10.371	0.016
111	10.463	0.016
112	10.026	0.016
113	10.068	0.016
114	9.175	0.016
115	10.023	0.016
116	9.811	0.016
117	10.049	0.016
118	10.128	0.016
119	9.85	0.016
120	9.955	0.016
121	10.081	0.016
122	10.126	0.016
123	9.847	0.016
124	10.547	0.016
125	10.398	0.016
126	10.398	0.016
127	10.466	0.016
128	10.615	0.016
129	9.933	0.016
130	10.557	0.016
131	10.474	0.016
132	10.038	0.016
133	10.114	0.016
134	10.02	0.016
135	10.244	0.016
136	10.159	0.016
137	11.054	0.016
138	10.039	0.016
139	10.44	0.016
140	10.079	0.016
141	10.068	0.016
142	10.187	0.016
143	10.105	0.016
144	10.091	0.016
145	9.945	0.016
146	10.394	0.016
147	10.505	0.016
148	10.61	0.016
149	3.456	0.016
150	9.967	0.016
151	10.415	0.016
2	10.35	0.024
3	10.152	0.024
4	10.457	0.024
5	10.663	0.024
6	10.025	0.024
7	10.254	0.024
8	9.834	0.024
9	10.718	0.024
10	10.456	0.024
11	10.501	0.024
12	10.693	0.024
13	10.018	0.024
14	10.565	0.024
15	10.49	0.024
16	10.228	0.024
17	10.103	0.024
18	10.072	0.024
19	10.414	0.024
20	10.643	0.024
21	10.462	0.024
22	10.522	0.024
23	10.609	0.024
24	10.572	0.024
25	9.903	0.024
26	9.931	0.024
27	10.061	0.024
28	7.307	0.024
29	9.999	0.024
30	10.38	0.024
31	10.5	0.024
32	1.26	0.024
33	9.856	0.024
34	10.408	0.024
35	2.483	0.024
36	10.001	0.024
37	10.018	0.024
38	10.637	0.024
39	9.858	0.024
40	10.616	0.024
41	7.013	0.024
42	10.045	0.024
43	10.371	0.024
44	10.733	0.024
45	10.582	0.024
46	10.529	0.024
47	9.894	0.024
48	10.657	0.024
49	9.807	0.024
50	10.533	0.024
51	10.05	0.024
52	9.794	0.024
53	10.247	0.024
54	10.502	0.024
55	10.602	0.024
56	10.497	0.024
57	10.251	0.024
58	10.042	0.024
59	10.319	0.024
60	10.515	0.024
61	10.409	0.024
62	10.437	0.024
63	5.742	0.024
64	10.46	0.024
65	10.553	0.024
66	10.463	0.024
67	9.864	0.024
68	10.464	0.024
69	10.522	0.024
70	10.047	0.024
71	9.983	0.024
72	7.055	0.024
73	10.44	0.024
74	9.979	0.024
75	9.905	0.024
76	9.962	0.024
77	10.402	0.024
78	10.438	0.024
79	10.387	0.024
80	4.661	0.024
81	10.56	0.024
82	10.457	0.024
83	9.813	0.024
84	9.964	0.024
85	10.197	0.024
86	7.993	0.024
87	10.628	0.024
88	10.367	0.024
89	10.36	0.024
90	10.71	0.024
91	9.888	0.024
92	10.181	0.024
93	10.364	0.024
94	10.484	0.024
95	10.439	0.024
96	10.462	0.024
97	10.189	0.024
98	10.436	0.024
99	10.569	0.024
100	2.466	0.024
101	10.504	0.024
102	10.488	0.024
103	9.984	0.024
104	10.275	0.024
105	4.766	0.024
106	10.874	0.024
107	10.473	0.024
108	10.605	0.024
109	1.232	0.024
110	10.559	0.024
111	7.061	0.024
112	10.347	0.024
113	10.91	0.024
114	9.914	0.024
115	10.21	0.024
116	10.378	0.024
117	10.387	0.024
118	10.413	0.024
119	9.974	0.024
120	9.863	0.024
121	10.049	0.024
122	10.395	0.024
123	10.23	0.024
124	10.738	0.024
125	10.544	0.024
126	10.473	0.024
127	10.552	0.024
128	10.619	0.024
129	10.379	0.024
130	10.263	0.024
131	10.503	0.024
132	10.021	0.024
133	9.938	0.024
134	10.198	0.024
135	10.46	0.024
136	9.953	0.024
137	10.654	0.024
138	10.256	0.024
139	10.554	0.024
140	10.472	0.024
141	10.089	0.024
142	10.282	0.024
143	10.466	0.024
144	10.367	0.024
145	10.017	0.024
146	10.368	0.024
147	10.558	0.024
148	10.887	0.024
149	2.384	0.024
150	9.924	0.024
151	10.505	0.024
2	10.553	0.032
3	9.956	0.032
4	10.359	0.032
5	7.182	0.032
6	10.02	0.032
7	10.276	0.032
8	9.938	0.032
9	7.14	0.032
10	10.737	0.032
11	10.582	0.032
12	7.239	0.032
13	9.999	0.032
14	10.431	0.032
15	10.538	0.032
16	10.503	0.032
17	10.4	0.032
18	10.332	0.032
19	10.562	0.032
20	4.703	0.032
21	10.519	0.032
22	10.684	0.032
23	10.824	0.032
24	10.596	0.032
25	10.403	0.032
26	9.93	0.032
27	10.042	0.032
28	2.44	0.032
29	10.365	0.032
30	10.814	0.032
31	10.559	0.032
32	1.129	0.032
33	9.925	0.032
34	10.53	0.032
35	2.682	0.032
36	9.912	0.032
37	9.982	0.032
38	10.668	0.032
39	10.018	0.032
40	10.67	0.032
41	2.521	0.032
42	10.362	0.032
43	10.555	0.032
44	5.9	0.032
45	6.949	0.032
46	10.678	0.032
47	9.904	0.032
48	4.92	0.032
49	9.751	0.032
50	10.588	0.032
51	10.544	0.032
52	9.806	0.032
53	10.225	0.032
54	10.572	0.032
55	10.65	0.032
56	10.544	0.032
57	9.877	0.032
58	10.197	0.032
59	10.64	0.032
60	10.757	0.032
61	10.52	0.032
62	10.636	0.032
63	5.825	0.032
64	10.438	0.032
65	10.383	0.032
66	10.546	0.032
67	9.9	0.032
68	10.608	0.032
69	10.566	0.032
70	10.507	0.032
71	9.902	0.032
72	7.406	0.032
73	11.87	0.032
74	10.637	0.032
75	10.809	0.032
76	10.413	0.032
77	10.405	0.032
78	10.652	0.032
79	10.403	0.032
80	3.485	0.032
81	10.699	0.032
82	10.554	0.032
83	10.034	0.032
84	10.32	0.032
85	10.462	0.032
86	8.178	0.032
87	10.81	0.032
88	10.356	0.032
89	10.42	0.032
90	10.831	0.032
91	9.985	0.032
92	10.3	0.032
93	10.554	0.032
94	10.612	0.032
95	10.624	0.032
96	10.492	0.032
97	10.363	0.032
98	10.543	0.032
99	10.925	0.032
100	2.415	0.032
101	10.633	0.032
102	10.644	0.032
103	9.969	0.032
104	10.438	0.032
105	4.81	0.032
106	4.821	0.032
107	10.517	0.032
108	10.618	0.032
109	1.141	0.032
110	10.586	0.032
111	3.712	0.032
112	10.416	0.032
113	10.47	0.032
114	6.027	0.032
115	10.397	0.032
116	10.485	0.032
117	10.42	0.032
118	10.541	0.032
119	10.441	0.032
120	9.923	0.032
121	10.378	0.032
122	10.468	0.032
123	10.281	0.032
124	10.923	0.032
125	10.999	0.032
126 NA  0.032
127	7.11	0.032
128	9.505	0.032
129	NA	0.032
130	NA	0.032
131	9.426	0.032
132	10.506	0.032
133	10.022	0.032
134	10.477	0.032
135	10.508	0.032
136	10.297	0.032
137	5.294	0.032
138	10.898	0.032
139	10.885	0.032
140	10.562	0.032
141	10.36	0.032
142	10.471	0.032
143	10.499	0.032
144	10.674	0.032
145	10.223	0.032
146	10.726	0.032
147	10.574	0.032
148	10.96	0.032
149	2.561	0.032
150	10.261	0.032
151	5.972	0.032
