Img	Time(s)	Epsilon
83	14.182	0.1
84	14.331	0.1
85	15.0	0.1
86	13.469	0.1
87	12.958	0.1
88	12.701	0.1
89	14.481	0.1
90	12.864	0.1
91	13.015	0.1
92	14.905	0.1
93	14.81	0.1
94	14.293	0.1
95	13.831	0.1
96	14.295	0.1
97	13.69	0.1
98	15.24	0.1
99	3.102	0.1
100	12.976	0.1
101	12.893	0.1
102	11.808	0.1
103	13.514	0.1
104	1.26	0.1
105	13.342	0.1
106	13.195	0.1
107	13.127	0.1
108	2.992	0.1
109	15.325	0.1
110	13.152	0.1
111	13.644	0.1
112	12.97	0.1
113	13.772	0.1
114	14.881	0.1
115	12.684	0.1
116	12.711	0.1
117	14.373	0.1
118	14.334	0.1
119	12.827	0.1
120	13.545	0.1
121	13.6	0.1
122	13.202	0.1
123	13.206	0.1
124	13.464	0.1
125	12.3	0.1
126	8.576	0.1
127	14.683	0.1
128	12.832	0.1
129	13.337	0.1
130	4.886	0.1
131	13.699	0.1
132	14.255	0.1
133	13.311	0.1
134	12.282	0.1
135	14.066	0.1
136	5.508	0.1
137	14.475	0.1
138	13.968	0.1
139	13.435	0.1
140	13.017	0.1
141	13.74	0.1
142	13.803	0.1
143	12.946	0.1
144	12.618	0.1
145	13.056	0.1
146	13.906	0.1
147	13.416	0.1
148	4.49	0.1
149	11.812	0.1
150	13.328	0.1
1	14.865	0.15
2	13.386	0.15
3	12.935	0.15
4	14.648	0.15
5	12.83	0.15
6	14.156	0.15
7	13.587	0.15
8	14.008	0.15
9	13.69	0.15
10	14.806	0.15
11	8.976	0.15
12	12.585	0.15
13	13.551	0.15
14	14.312	0.15
15	15.305	0.15
16	13.704	0.15
17	13.463	0.15
18	12.834	0.15
19	14.81	0.15
20	14.966	0.15
21	13.749	0.15
22	13.682	0.15
23	14.92	0.15
24	13.89	0.15
25	12.742	0.15
26	13.167	0.15
27	14.547	0.15
28	14.607	0.15
29	13.488	0.15
30	14.703	0.15
31	1.543	0.15
32	12.895	0.15
33	14.794	0.15
34	1.526	0.15
35	13.863	0.15
36	15.32	0.15
37	7.774	0.15
38	13.918	0.15
39	9.847	0.15
40	13.361	0.15
41	13.182	0.15
42	4.222	0.15
43	14.17	0.15
44	15.123	0.15
45	15.016	0.15
46	12.529	0.15
47	13.962	0.15
48	14.182	0.15
49	13.504	0.15
50	13.116	0.15
51	13.361	0.15
52	14.779	0.15
53	13.859	0.15
54	14.468	0.15
55	13.565	0.15
56	13.198	0.15
57	14.719	0.15
58	14.356	0.15
59	13.537	0.15
60	14.156	0.15
61	15.099	0.15
62	13.427	0.15
63	14.268	0.15
64	16.326	0.15
65	14.272	0.15
66	13.48	0.15
67	13.679	0.15
68	14.184	0.15
69	15.553	0.15
70	15.074	0.15
71	14.387	0.15
72	13.468	0.15
73	15.068	0.15
74	13.756	0.15
75	13.861	0.15
76	13.683	0.15
77	12.703	0.15
78	14.846	0.15
79	15.327	0.15
80	13.397	0.15
81	13.414	0.15
82	14.999	0.15
83	13.126	0.15
84	14.77	0.15
85	13.102	0.15
86	14.491	0.15
87	13.297	0.15
88	13.519	0.15
89	12.807	0.15
90	14.039	0.15
91	14.553	0.15
92	13.411	0.15
93	14.461	0.15
94	13.962	0.15
95	15.118	0.15
96	16.637	0.15
97	3.376	0.15
98	13.881	0.15
99	1.579	0.15
100	13.623	0.15
101	15.528	0.15
102	13.715	0.15
103	13.629	0.15
104	2.943	0.15
105	13.579	0.15
106	14.981	0.15
107	12.776	0.15
108	3.141	0.15
109	14.068	0.15
110	12.915	0.15
111	14.924	0.15
112	13.529	0.15
113	13.778	0.15
114	13.686	0.15
115	15.199	0.15
116	13.767	0.15
117	14.336	0.15
118	13.595	0.15
119	14.51	0.15
120	14.012	0.15
121	13.557	0.15
122	13.167	0.15
123	13.543	0.15
124	7.36	0.15
125	13.48	0.15
126	2.781	0.15
127	15.018	0.15
128	13.913	0.15
129	13.978	0.15
130	4.537	0.15
131	13.137	0.15
132	14.097	0.15
133	13.34	0.15
134	14.318	0.15
135	14.304	0.15
136	13.587	0.15
137	16.945	0.15
138	16.052	0.15
139	14.482	0.15
140	17.048	0.15
141	13.476	0.15
142	15.042	0.15
143	13.167	0.15
144	13.288	0.15
145	4.686	0.15
146	14.38	0.15
147	14.458	0.15
148	6.006	0.15
149	13.297	0.15
150	14.34	0.15
1	13.472	0.2
2	15.607	0.2
3	14.103	0.2
4	14.021	0.2
5	13.903	0.2
6	14.29	0.2
7	13.598	0.2
8	13.593	0.2
9	14.928	0.2
10	15.741	0.2
11	14.721	0.2
12	13.123	0.2
13	13.901	0.2
14	14.087	0.2
15	14.894	0.2
16	14.955	0.2
17	16.378	0.2
18	13.489	0.2
19	1.397	0.2
20	15.807	0.2
21	14.923	0.2
22	15.323	0.2
23	13.898	0.2
24	16.266	0.2
25	13.861	0.2
26	13.89	0.2
27	14.323	0.2
28	14.408	0.2
29	13.283	0.2
30	10.071	0.2
31	1.564	0.2
32	13.681	0.2
33	15.061	0.2
34	1.901	0.2
35	13.846	0.2
36	10.52	0.2
37	4.704	0.2
38	14.409	0.2
39	13.386	0.2
40	14.471	0.2
41	14.5	0.2
42	5.754	0.2
43	14.445	0.2
44	14.033	0.2
45	14.44	0.2
46	12.433	0.2
47	6.217	0.2
48	13.941	0.2
49	15.881	0.2
50	14.432	0.2
51	15.793	0.2
52	14.264	0.2
53	15.479	0.2
54	9.284	0.2
55	13.446	0.2
56	13.912	0.2
57	15.758	0.2
58	16.221	0.2
59	14.006	0.2
60	14.216	0.2
61	16.801	0.2
62	14.241	0.2
63	14.001	0.2
64	15.454	0.2
65	14.128	0.2
66	14.215	0.2
67	1.382	0.2
68	14.413	0.2
69	13.98	0.2
70	14.692	0.2
71	15.639	0.2
72	13.137	0.2
73	14.498	0.2
74	14.185	0.2
75	16.58	0.2
76	14.625	0.2
77	13.13	0.2
78	14.274	0.2
79	17.612	0.2
80	11.889	0.2
81	13.34	0.2
82	13.204	0.2
83	15.07	0.2
84	15.585	0.2
85	6.16	0.2
86	15.313	0.2
87	14.762	0.2
88	16.039	0.2
89	13.269	0.2
90	14.545	0.2
91	15.01	0.2
92	15.947	0.2
93	14.789	0.2
94	14.105	0.2
95	13.622	0.2
96	15.917	0.2
97	13.761	0.2
98	14.208	0.2
99	1.754	0.2
100	13.818	0.2
101	14.899	0.2
102	13.619	0.2
103	13.931	0.2
104	1.371	0.2
105	14.277	0.2
106	1.521	0.2
107	15.017	0.2
108	3.473	0.2
109	14.327	0.2
110	13.263	0.2
111	14.289	0.2
112	14.71	0.2
113	13.84	0.2
114	15.715	0.2
115	13.856	0.2
116	14.963	0.2
117	14.759	0.2
118	13.924	0.2
119	14.426	0.2
120	15.499	0.2
121	14.424	0.2
122	13.514	0.2
123	12.792	0.2
124	2.889	0.2
125	17.506	0.2
126	1.716	0.2
127	12.073	0.2
128	13.808	0.2
129	13.47	0.2
130	1.629	0.2
131	15.226	0.2
132	13.976	0.2
133	14.543	0.2
134	14.379	0.2
135	14.925	0.2
136	14.441	0.2
137	14.937	0.2
138	15.652	0.2
139	15.212	0.2
140	14.855	0.2
141	14.111	0.2
142	14.607	0.2
143	14.743	0.2
144	13.945	0.2
145	4.671	0.2
146	13.407	0.2
147	14.585	0.2
148	15.577	0.2
149	13.621	0.2
150	14.698	0.2
