Img	Time(s)	Epsilon
105	7.989	0.2
106	21.695	0.2
107	16.666	0.2
108	2.067	0.2
109	20.111	0.2
110	9.252	0.2
111	18.962	0.2
112	16.604	0.2
113	10.999	0.2
114	20.861	0.2
115	17.385	0.2
116	18.072	0.2
117	19.871	0.2
118	17.699	0.2
119	18.718	0.2
120	19.252	0.2
121	19.229	0.2
122	18.922	0.2
123	4.487	0.2
124	19.611	0.2
125	17.637	0.2
126	1.834	0.2
127	22.177	0.2
128	17.043	0.2
129	17.541	0.2
130	3.834	0.2
131	18.975	0.2
132	22.717	0.2
133	19.315	0.2
134	16.331	0.2
135	21.178	0.2
136	18.178	0.2
137	18.735	0.2
138	22.215	0.2
139	17.089	0.2
140	21.036	0.2
141	19.903	0.2
142	22.431	0.2
143	19.017	0.2
144	19.946	0.2
145	16.897	0.2
146	18.031	0.2
147	18.316	0.2
148	1.589	0.2
149	18.804	0.2
150	18.896	0.2
